Rotating Speed S.P (RPM),1.50000E+3
Mean Extension (mm),-2.50730E-3
Sampling Rate (Hz),5.00000E+3
Time (secs),Extension (mm),Vibration 1 (g),Vibration 2 (g),Vibration 3 (g),Tachometer (V)
4.03720000,0.00261858,0.06347656,0.15625000,-0.10253906,0.06103516
4.03740000,-0.00470564,-0.05859375,2.11425781,-1.40625000,0.05859375
4.03760000,-0.00226423,-0.15136719,-0.16113281,-0.21484375,0.06347656
4.03780000,-0.00226423,0.09277344,-1.02539062,1.80664062,0.06835937
4.03800000,0.00017718,0.25878906,-0.09277344,1.22558594,0.07080078
4.03820000,-0.00226423,-0.25390625,-2.16796875,-0.47363281,0.06835937
4.03840000,-0.00226423,-0.02441406,1.18652344,0.24414062,0.07080078
4.03860000,-0.00226423,0.03417969,0.76171875,1.25488281,0.07568359
4.03880000,-0.00226423,0.18066406,-0.54687500,-2.11914062,0.06835937
4.03900000,0.00505999,0.05859375,0.70800781,-1.44531250,0.06835937
4.03920000,-0.00470564,-0.21972656,0.13671875,1.56738281,0.08544922
4.03940000,-0.00226423,0.13183594,1.18652344,0.37597656,0.07568359
4.03960000,-0.00470564,0.19531250,0.43457031,-0.96679687,0.07080078
4.03980000,-0.00226423,-0.13183594,-1.77246094,-1.12792969,0.06835937
4.04000000,-0.00226423,0.00000000,-0.28808594,-0.13183594,0.06835937
4.04020000,-0.00470564,-0.03417969,-0.14160156,1.45507812,0.07812500
4.04040000,-0.00226423,0.16113281,0.84960937,-1.64062500,0.06347656
4.04060000,-0.00958845,-0.09765625,0.31738281,-1.84082031,0.06103516
4.04080000,-0.00226423,-0.03906250,-0.69824219,0.29296875,0.06347656
4.04100000,-0.00226423,0.04882812,0.07324219,-0.37597656,0.06347656
4.04120000,-0.00714704,-0.02441406,0.14648437,-0.17089844,0.06591797
4.04140000,-0.00226423,-0.13183594,0.27832031,-1.31347656,0.06347656
4.04160000,0.00017718,-0.16113281,-0.72753906,-0.14648437,0.06591797
4.04180000,-0.00226423,-0.02441406,-0.46386719,1.22070312,0.07080078
4.04200000,-0.00226423,-0.00976562,0.08789062,0.25878906,0.06347656
4.04220000,-0.00470564,-0.24414062,1.16699219,-0.14160156,0.06103516
4.04240000,-0.00226423,-0.10742187,-0.18554687,0.13183594,0.06103516
4.04260000,-0.00226423,0.16113281,-0.15625000,-0.20019531,0.05859375
4.04280000,-0.00226423,0.04394531,0.28808594,1.38183594,0.06103516
4.04300000,-0.00226423,-0.15136719,0.59082031,0.25878906,0.05859375
4.04320000,-0.00226423,-0.05371094,1.54785156,-0.78125000,0.05615234
4.04340000,-0.00226423,0.20996094,0.72265625,0.48828125,0.06103516
4.04360000,-0.00226423,-0.07324219,-0.05371094,1.39648437,0.06591797
4.04380000,-0.00226423,-0.08789062,-0.01953125,0.90820312,0.06591797
4.04400000,-0.00226423,0.03417969,-0.01953125,0.53710937,0.06835937
4.04420000,-0.00470564,-0.05859375,0.17578125,0.70800781,0.06835937
4.04440000,-0.00226423,0.09765625,0.20996094,0.71289062,0.07080078
4.04460000,-0.00226423,0.13183594,0.70800781,0.58593750,0.06835937
4.04480000,-0.00226423,-0.03417969,0.19042969,0.34179687,0.07080078
4.04500000,-0.00470564,-0.01953125,-0.05371094,0.15136719,0.08056641
4.04520000,-0.00226423,0.07812500,0.36621094,0.47363281,0.11230469
4.04540000,-0.00226423,0.20996094,0.69824219,0.45898437,0.20019531
4.04560000,-0.00226423,-0.02929687,0.44921875,0.36132812,0.36376953
4.04580000,-0.00226423,-0.08789062,-0.51757812,0.25390625,0.52734375
4.04600000,-0.00958845,0.15625000,0.75195312,0.39062500,0.71533203
4.04620000,-0.00226423,-0.03417969,0.59570312,0.35644531,0.93994141
4.04640000,-0.00226423,-0.01464844,0.56640625,-0.36132812,1.13037109
4.04660000,-0.00470564,0.13671875,-0.01953125,-0.25878906,1.20361328
4.04680000,-0.00226423,-0.02441406,0.21484375,-0.21484375,1.21093750
4.04700000,-0.00226423,-0.05859375,0.36132812,-0.35156250,1.20605469
4.04720000,-0.00226423,0.10253906,0.58105469,-0.66406250,1.24511719
4.04740000,-0.00226423,-0.05859375,-0.42480469,-0.44433594,1.30615234
4.04760000,-0.00226423,-0.06835937,0.37109375,-0.00976562,1.37451172
4.04780000,-0.00226423,-0.08300781,-0.36621094,0.25390625,1.45507812
4.04800000,-0.00226423,0.00976562,0.08300781,-0.27343750,1.52832031
4.04820000,-0.00226423,-0.17089844,-0.02929687,-0.29296875,1.53320312
4.04840000,-0.00226423,-0.07812500,-0.59082031,-0.28320312,1.44775391
4.04860000,-0.00226423,-0.00976562,-0.17578125,-0.01953125,1.39404297
4.04880000,-0.00226423,-0.06835937,0.01464844,-0.02929687,1.36962891
4.04900000,-0.00470564,-0.06347656,0.20019531,-0.93750000,1.37695312
4.04920000,0.00017718,0.02929687,0.39062500,-0.25390625,1.35986328
4.04940000,-0.00226423,0.02929687,-0.14648437,-0.14160156,1.34521484
4.04960000,-0.00226423,-0.10742187,-0.32226562,0.61523437,1.38183594
4.04980000,-0.00470564,0.01953125,-0.42968750,0.30273437,1.37207031
4.05000000,-0.00470564,0.03417969,0.06835937,0.26855469,1.37939453
4.05020000,0.00017718,0.00000000,0.12695312,0.68359375,1.37939453
4.05040000,-0.00226423,-0.01953125,-0.59082031,0.67871094,1.36718750
4.05060000,-0.00226423,0.05371094,0.31738281,0.45898437,1.37939453
4.05080000,-0.00226423,-0.00488281,-0.53222656,0.36132812,1.36962891
4.05100000,-0.00470564,0.06347656,-0.18066406,-0.13183594,1.41113281
4.05120000,-0.00226423,0.05859375,-0.21484375,0.72753906,1.54785156
4.05140000,-0.00226423,0.05859375,-0.49804687,0.54687500,1.48437500
4.05160000,-0.00226423,0.02441406,-0.09765625,1.04980469,1.10107422
4.05180000,-0.00470564,0.05859375,-0.26855469,0.12207031,0.68115234
4.05200000,-0.00470564,0.00488281,-0.10742187,0.43457031,0.41259766
4.05220000,-0.00226423,0.05859375,0.07812500,0.82519531,0.26123047
4.05240000,-0.00470564,0.12695312,0.20019531,0.50292969,0.17578125
4.05260000,-0.00226423,0.02441406,0.09277344,-0.06835937,0.13183594
4.05280000,-0.00226423,0.01464844,0.41015625,-0.06835937,0.10498047
4.05300000,-0.00470564,0.11230469,0.56152344,0.44921875,0.09033203
4.05320000,-0.00470564,0.05859375,0.69824219,-0.43457031,0.07812500
4.05340000,-0.00226423,0.00000000,0.20996094,-0.01464844,0.07324219
4.05360000,-0.00226423,0.00488281,0.05371094,-0.28320312,0.07568359
4.05380000,-0.00226423,0.05371094,0.06347656,-0.86914062,0.06347656
4.05400000,-0.00470564,-0.09277344,0.24414062,-0.21484375,0.06347656
4.05420000,-0.00226423,0.01953125,-0.37109375,-0.30273437,0.06103516
4.05440000,-0.00226423,0.02441406,-0.48339844,-0.18554687,0.06103516
4.05460000,-0.00226423,-0.05371094,-0.79101562,0.53222656,0.06347656
4.05480000,-0.00470564,-0.04394531,-1.05468750,0.51757812,0.06103516
4.05500000,-0.00226423,0.00000000,0.07812500,0.35644531,0.06103516
4.05520000,0.00017718,-0.03417969,-0.14160156,0.44433594,0.06591797
4.05540000,-0.00226423,-0.03417969,0.20996094,0.64453125,0.06103516
4.05560000,-0.00226423,-0.01464844,0.19531250,0.22460937,0.06103516
4.05580000,-0.00226423,0.09765625,-0.28808594,0.82031250,0.06103516
4.05600000,-0.00226423,-0.05371094,-0.69824219,0.60546875,0.06103516
4.05620000,-0.00470564,0.08300781,-0.14648437,0.33691406,0.06103516
4.05640000,-0.00470564,0.05371094,0.45410156,0.36621094,0.06103516
4.05660000,-0.00226423,0.03417969,0.35644531,0.11718750,0.05859375
4.05680000,-0.00226423,0.03417969,0.48339844,-0.07324219,0.05859375
4.05700000,-0.00226423,0.07812500,0.28808594,0.30273437,0.06103516
4.05720000,-0.00226423,-0.05859375,-0.14160156,0.15625000,0.05859375
4.05740000,-0.00470564,-0.00976562,-0.78125000,1.00097656,0.06347656
4.05760000,-0.00470564,0.00000000,-0.36621094,0.42968750,0.06347656
4.05780000,-0.00226423,-0.01464844,-0.61035156,0.79589844,0.06591797
4.05800000,-0.00226423,-0.06347656,0.39062500,0.52734375,0.06591797
4.05820000,-0.00226423,0.06835937,0.64453125,0.43945312,0.06591797
4.05840000,-0.00470564,0.05371094,0.39550781,-0.30761719,0.06591797
4.05860000,-0.00470564,0.03417969,0.36132812,0.12695312,0.06835937
4.05880000,-0.00226423,0.00488281,-0.01953125,-0.11230469,0.07080078
4.05900000,-0.00226423,0.08789062,-0.49316406,-0.01953125,0.07080078
4.05920000,-0.00226423,0.03417969,-0.21972656,0.23925781,0.07324219
4.05940000,-0.00470564,-0.02441406,-0.31738281,0.05859375,0.07324219
4.05960000,-0.00470564,0.06835937,0.25390625,-0.24902344,0.07324219
4.05980000,-0.00470564,-0.02441406,0.05371094,0.25390625,0.07080078
4.06000000,-0.00470564,0.01953125,-0.22949219,-0.56640625,0.06835937
4.06020000,-0.00470564,-0.05371094,-0.27832031,-0.00488281,0.07080078
4.06040000,0.00017718,0.02929687,-0.62988281,-0.33691406,0.07080078
4.06060000,-0.00226423,-0.01464844,-0.51757812,-0.12695312,0.07080078
4.06080000,-0.00470564,-0.00488281,-0.47363281,-0.24414062,0.07080078
4.06100000,-0.00470564,-0.05371094,0.10253906,-0.15625000,0.07080078
4.06120000,-0.00226423,0.00488281,-0.17578125,-0.51269531,0.06835937
4.06140000,0.00017718,-0.04882812,0.04882812,0.06347656,0.06591797
4.06160000,-0.00226423,-0.04394531,-0.09277344,0.23925781,0.06835937
4.06180000,-0.00226423,-0.06835937,-0.12207031,0.27832031,0.06591797
4.06200000,-0.00226423,-0.03417969,0.16113281,-0.05859375,0.06347656
4.06220000,-0.00226423,-0.02929687,0.45898437,0.17578125,0.06591797
4.06240000,-0.00226423,-0.08300781,0.02441406,0.22949219,0.06347656
4.06260000,-0.00226423,-0.00488281,0.52734375,-0.06347656,0.06103516
4.06280000,-0.00226423,-0.01464844,0.34667969,-0.12207031,0.06103516
4.06300000,-0.00226423,-0.03906250,0.09765625,0.15625000,0.06103516
4.06320000,-0.00470564,-0.06347656,0.07324219,0.24414062,0.05859375
4.06340000,-0.00226423,-0.02441406,-0.28808594,0.26367187,0.05859375
4.06360000,-0.00226423,-0.00488281,-0.20019531,0.62988281,0.05859375
4.06380000,-0.00226423,-0.01953125,0.21484375,0.20507812,0.05615234
4.06400000,0.00017718,-0.05371094,-0.58593750,0.53710937,0.05615234
4.06420000,-0.00226423,-0.04394531,-0.08300781,0.03417969,0.05615234
4.06440000,-0.00226423,0.00488281,-0.20019531,0.20996094,0.05615234
4.06460000,-0.00226423,0.02441406,-0.21484375,0.25390625,0.05371094
4.06480000,-0.00226423,0.00000000,0.13671875,0.00000000,0.05615234
4.06500000,-0.00226423,-0.00488281,0.20996094,0.21972656,0.05615234
4.06520000,-0.00226423,0.02441406,0.11718750,0.17089844,0.05615234
4.06540000,-0.00226423,-0.02441406,0.13183594,0.48339844,0.05859375
4.06560000,-0.00226423,0.00488281,0.19531250,0.05371094,0.05859375
4.06580000,-0.00226423,-0.02929687,0.15625000,0.67382812,0.05859375
4.06600000,-0.00226423,0.01464844,0.08789062,0.35644531,0.05615234
4.06620000,-0.00226423,-0.02441406,0.45410156,0.69824219,0.05859375
4.06640000,-0.00226423,0.05371094,0.45410156,0.24902344,0.05859375
4.06660000,-0.00226423,-0.00976562,0.51269531,-0.11230469,0.05859375
4.06680000,-0.00226423,0.02441406,0.36132812,0.27832031,0.05859375
4.06700000,-0.00226423,-0.00488281,0.38085937,0.45410156,0.06347656
4.06720000,-0.00226423,0.03417969,0.16113281,-0.18066406,0.05615234
4.06740000,-0.00470564,-0.06835937,0.06835937,0.41992187,0.05859375
4.06760000,-0.00226423,0.02441406,-0.03906250,0.11718750,0.05615234
4.06780000,-0.00226423,-0.01953125,0.11718750,0.36132812,0.05615234
4.06800000,-0.00226423,0.01464844,0.07812500,0.20019531,0.05859375
4.06820000,-0.00714704,-0.02929687,0.44433594,-0.31738281,0.05615234
4.06840000,0.00261858,-0.00976562,0.51757812,-0.06347656,0.05859375
4.06860000,-0.00226423,-0.00976562,0.19531250,-0.75683594,0.05859375
4.06880000,-0.00470564,-0.00488281,-0.13183594,-0.25878906,0.05859375
4.06900000,-0.00470564,-0.05371094,-0.15625000,-0.48828125,0.05859375
4.06920000,-0.00226423,-0.00976562,-0.22460937,-0.20019531,0.05859375
4.06940000,-0.00226423,-0.01953125,-0.34667969,-0.29296875,0.05859375
4.06960000,-0.00226423,-0.03417969,-0.74218750,-0.31250000,0.05859375
4.06980000,-0.00470564,-0.01953125,-0.34667969,0.03417969,0.05859375
4.07000000,-0.00226423,0.01953125,0.06347656,0.01953125,0.05859375
4.07020000,-0.00226423,-0.04882812,-0.14648437,-0.16113281,0.05615234
4.07040000,0.00261858,0.00976562,-0.02929687,-0.16601562,0.05859375
4.07060000,-0.00470564,0.01953125,-0.62500000,-0.06347656,0.05859375
4.07080000,-0.00470564,0.03906250,-0.24902344,-0.23437500,0.05859375
4.07100000,-0.00470564,0.02441406,-0.10742187,0.10253906,0.05859375
4.07120000,-0.00470564,0.00976562,-0.07324219,0.10742187,0.06103516
4.07140000,-0.00226423,0.01953125,-0.11718750,0.31250000,0.05859375
4.07160000,-0.00226423,0.00976562,-0.31250000,0.35644531,0.06103516
4.07180000,-0.00470564,0.00488281,0.15136719,0.47851562,0.06103516
4.07200000,-0.00226423,0.02929687,-0.06347656,0.87402344,0.06103516
4.07220000,-0.00226423,0.02441406,0.41015625,0.67871094,0.06103516
4.07240000,-0.00470564,0.10253906,-0.42968750,0.62500000,0.06103516
4.07260000,-0.00226423,0.05371094,0.09765625,0.70800781,0.06103516
4.07280000,0.00261858,0.07324219,0.06835937,0.88867187,0.06103516
4.07300000,-0.00470564,0.07812500,-0.08789062,0.85449219,0.06591797
4.07320000,-0.00226423,0.07812500,-0.13671875,0.36132812,0.06103516
4.07340000,-0.00226423,-0.00488281,-0.41015625,0.99609375,0.06347656
4.07360000,-0.00226423,0.10253906,-0.29296875,0.67871094,0.06591797
4.07380000,-0.00226423,-0.01464844,-0.12207031,0.64941406,0.06591797
4.07400000,-0.00226423,0.05371094,-0.30761719,0.32714844,0.06591797
4.07420000,-0.00226423,-0.02929687,-0.35156250,0.30761719,0.06591797
4.07440000,-0.00470564,0.06347656,-0.11718750,-0.16113281,0.06591797
4.07460000,0.00017718,0.03906250,-0.11718750,-0.69335937,0.06347656
4.07480000,-0.00226423,0.06835937,0.36621094,-0.85449219,0.06347656
4.07500000,-0.00470564,0.00488281,0.34179687,-1.86035156,0.06347656
4.07520000,-0.00226423,0.05371094,0.04394531,-1.85058594,0.06347656
4.07540000,-0.00226423,-0.00488281,0.96191406,-1.28417969,0.06347656
4.07560000,-0.00226423,0.08300781,-2.21191406,-0.79101562,0.06347656
4.07580000,-0.00470564,0.27343750,-2.61230469,-0.44433594,0.06347656
4.07600000,-0.00226423,-0.48828125,-0.44433594,2.03613281,0.06835937
4.07620000,-0.00226423,-0.03417969,-0.92773437,1.51855469,0.06835937
4.07640000,-0.00226423,0.20507812,2.29003906,0.37109375,0.06591797
4.07660000,-0.00470564,0.01464844,-1.91406250,0.46875000,0.06591797
4.07680000,-0.00226423,-0.12207031,-0.85937500,1.30859375,0.07080078
4.07700000,0.00017718,-0.34179687,1.01074219,1.82128906,0.06835937
4.07720000,0.00017718,0.43945312,-0.19042969,1.82617187,0.06835937
4.07740000,0.00261858,0.26367187,2.94921875,-1.14746094,0.06103516
4.07760000,-0.00470564,-0.22949219,-2.17773437,-0.37597656,0.06103516
4.07780000,-0.00470564,0.03906250,-0.03417969,0.19531250,0.05859375
4.07800000,-0.00226423,0.18554687,-0.19042969,2.31445312,0.06347656
4.07820000,-0.00226423,0.19531250,-0.14648437,0.90820312,0.06347656
4.07840000,-0.00226423,-0.02929687,2.72460937,-1.25976562,0.06103516
4.07860000,-0.00470564,-0.19042969,-0.62500000,0.76171875,0.06835937
4.07880000,-0.00226423,0.03417969,0.10742187,1.38671875,0.07080078
4.07900000,-0.00470564,0.11718750,-1.95800781,0.23925781,0.07080078
4.07920000,-0.00470564,-0.03417969,-1.28417969,-0.50781250,0.06835937
4.07940000,-0.00226423,-0.03906250,2.29980469,0.32714844,0.07324219
4.07960000,-0.00226423,0.01464844,0.94238281,0.36621094,0.07324219
4.07980000,-0.00470564,0.19531250,0.81054687,-1.50390625,0.07080078
4.08000000,-0.00470564,-0.00488281,0.36132812,-2.39746094,0.06835937
4.08020000,-0.00226423,-0.17578125,-1.38183594,1.84570312,0.07568359
4.08040000,-0.00226423,0.07812500,0.78613281,0.35644531,0.07812500
4.08060000,-0.00226423,0.04882812,-0.94726562,-0.35156250,0.07080078
4.08080000,-0.00470564,-0.01464844,-0.86914062,-1.85058594,0.06591797
4.08100000,-0.00470564,-0.09277344,0.15625000,-0.16601562,0.06591797
4.08120000,-0.00226423,0.04394531,-0.34667969,0.64453125,0.06835937
4.08140000,-0.00226423,0.06347656,1.04980469,-1.15722656,0.06347656
4.08160000,-0.00470564,0.00000000,0.16601562,-1.58203125,0.06103516
4.08180000,-0.00226423,-0.09277344,-1.28417969,-0.54687500,0.06347656
4.08200000,-0.00226423,-0.00976562,-0.64941406,0.32226562,0.06591797
4.08220000,-0.00226423,-0.00976562,0.41992187,0.99121094,0.06835937
4.08240000,-0.00226423,-0.13183594,0.61523437,-1.03027344,0.06347656
4.08260000,-0.00226423,-0.18554687,-0.34179687,-0.52246094,0.06347656
4.08280000,-0.00226423,0.00000000,-1.18164062,0.77636719,0.06347656
4.08300000,-0.00226423,0.03417969,0.30273437,1.55273437,0.06347656
4.08320000,-0.00470564,-0.17089844,0.47851562,0.39062500,0.06103516
4.08340000,-0.00226423,-0.08300781,0.85449219,-1.50878906,0.05615234
4.08360000,-0.00226423,0.10742187,0.59082031,0.64941406,0.05859375
4.08380000,-0.00226423,0.14648437,0.35644531,1.24511719,0.06103516
4.08400000,-0.00226423,-0.12695312,0.69824219,0.32226562,0.05859375
4.08420000,-0.00226423,-0.09277344,0.29785156,-0.07324219,0.06103516
4.08440000,-0.00470564,0.12207031,0.66406250,0.42968750,0.06347656
4.08460000,-0.00226423,-0.02929687,0.00976562,1.67968750,0.07080078
4.08480000,-0.00226423,0.07324219,-0.16113281,0.84960937,0.06835937
4.08500000,-0.00226423,-0.00976562,0.15136719,1.08398437,0.07324219
4.08520000,-0.00714704,-0.11718750,0.39062500,0.11230469,0.06835937
4.08540000,-0.00226423,0.15136719,0.84472656,0.39550781,0.06835937
4.08560000,-0.00470564,0.16113281,0.87402344,0.39550781,0.07324219
4.08580000,-0.00714704,-0.01953125,-0.08789062,0.80566406,0.09033203
4.08600000,-0.00226423,-0.14160156,-0.16113281,0.03417969,0.13183594
4.08620000,-0.00226423,0.02929687,0.29785156,0.50781250,0.25390625
4.08640000,-0.00226423,0.21484375,0.71777344,0.30761719,0.42236328
4.08660000,-0.00226423,-0.11230469,0.50292969,0.50781250,0.58837891
4.08680000,-0.00226423,-0.06835937,0.20996094,0.14648437,0.78857422
4.08700000,-0.00226423,0.13183594,0.27832031,0.05371094,1.01562500
4.08720000,0.00017718,-0.06347656,0.19042969,0.08300781,1.16943359
4.08740000,-0.00226423,0.02441406,0.34667969,-0.43945312,1.21093750
4.08760000,-0.00470564,0.03417969,0.48339844,-0.77148437,1.20361328
4.08780000,-0.00226423,0.01953125,0.20996094,-0.21972656,1.21582031
4.08800000,0.00017718,-0.12695312,0.00976562,-0.00976562,1.26708984
4.08820000,-0.00226423,0.01953125,0.53222656,-0.88867187,1.32812500
4.08840000,-0.00226423,-0.08300781,0.65917969,-0.29296875,1.39892578
4.08860000,-0.00226423,-0.08300781,-0.77148437,0.14160156,1.48193359
4.08880000,-0.00226423,-0.08300781,-0.94238281,0.28320312,1.54296875
4.08900000,-0.00226423,-0.01464844,-0.81054687,-0.16601562,1.50878906
4.08920000,-0.00226423,-0.12695312,0.32226562,-0.35156250,1.42333984
4.08940000,-0.00226423,-0.03417969,0.34179687,-0.88867187,1.37939453
4.08960000,-0.00226423,0.07324219,0.20996094,-0.15625000,1.37207031
4.08980000,-0.00226423,-0.05371094,-0.24902344,-0.26855469,1.37695312
4.09000000,-0.00470564,-0.08789062,0.04882812,0.15625000,1.35253906
4.09020000,-0.00470564,0.01464844,0.34667969,-0.30273437,1.35742187
4.09040000,0.00017718,0.00000000,-0.10253906,-0.02929687,1.38183594
4.09060000,-0.00470564,-0.06347656,0.37597656,0.94238281,1.36962891
4.09080000,-0.00226423,0.00000000,-0.31738281,0.69824219,1.38671875
4.09100000,-0.00226423,-0.00976562,-0.39550781,0.10742187,1.36718750
4.09120000,-0.00226423,-0.02929687,0.09277344,0.37597656,1.37451172
4.09140000,-0.00226423,0.10742187,-0.46386719,0.61035156,1.37695312
4.09160000,0.00017718,0.06347656,0.16113281,0.49804687,1.37695312
4.09180000,-0.00226423,0.00000000,-0.47363281,0.35156250,1.45751953
4.09200000,-0.00226423,0.04882812,-0.32714844,-0.03417969,1.56250000
4.09220000,-0.00226423,0.10253906,-0.23437500,0.76171875,1.37695312
4.09240000,-0.00226423,0.03906250,-0.58105469,0.72265625,0.93994141
4.09260000,-0.00226423,0.04882812,-0.16601562,0.56152344,0.57373047
4.09280000,-0.00226423,0.01953125,-0.20507812,0.64941406,0.34912109
4.09300000,-0.00226423,0.04882812,0.22460937,0.26367187,0.22216797
4.09320000,0.00017718,0.04394531,0.18554687,0.61035156,0.15869141
4.09340000,0.00017718,0.12207031,0.54199219,-0.11718750,0.11962891
4.09360000,-0.00470564,0.01464844,0.27343750,0.00488281,0.10009766
4.09380000,-0.00226423,0.01464844,0.48339844,-0.09765625,0.08544922
4.09400000,0.00017718,0.12695312,0.54199219,-0.09277344,0.07812500
4.09420000,-0.00470564,-0.00976562,0.54199219,-0.34179687,0.07080078
4.09440000,-0.00226423,-0.03417969,0.08789062,-0.44921875,0.06835937
4.09460000,-0.00226423,0.04394531,0.11230469,-0.35644531,0.06347656
4.09480000,-0.00470564,0.03906250,-0.09765625,-0.25878906,0.06347656
4.09500000,-0.00226423,-0.10253906,-0.26367187,-0.41015625,0.06103516
4.09520000,-0.00226423,0.02929687,-0.53222656,0.26855469,0.06347656
4.09540000,-0.00226423,0.02441406,-0.63964844,0.78613281,0.06347656
4.09560000,0.00017718,-0.00976562,-0.77148437,0.33203125,0.06103516
4.09580000,-0.00226423,-0.08789062,-0.19531250,0.37109375,0.06103516
4.09600000,0.00017718,0.06835937,0.15136719,0.68847656,0.06103516
4.09620000,-0.00226423,-0.00976562,-0.30273437,0.90820312,0.06103516
4.09640000,-0.00470564,-0.07324219,0.41503906,0.25390625,0.06103516
